"X.IncMSE","IncNodePurity","names"
-1.09931466743402,3722422.91526917,"Jewelry._Watch._Precious_Stone._and_Precious_Metal_Merchant_Wholesalers"
-1.11102625101421,38793014.9564792,"Other_Grocery_and_Related_Products_Merchant_Wholesalers"
-1.12974527962784,801993580.291818,"Passenger_Car_Rental"
-1.14386644678013,918867383.686106,"Other_Direct_Selling_Establishments"
-1.15136463935554,251222525.971616,"Other_Commercial_and_Industrial_Machinery_and_Equipment_Rental_and_Leasing"
-1.15139421771884,129760175.08072,"Flower._Nursery_Stock._and_Florists._Supplies_Merchant_Wholesalers"
-1.15651478677991,297864499.299696,"Motor_Vehicle_Towing"
-1.16517932760106,88376881.6611165,"Wired_Telecommunications_Carriers"
-1.19097659242134,284888697.412264,"Sewing._Needlework._and_Piece_Goods_Stores"
-1.2009313807005,94127125.5814745,"Video_Tape_and_Disc_Rental"
-1.21896631994079,445739152.853253,"Children.s_and_Infants._Clothing_Stores"
-1.22287032596905,183425003.702146,"Upholstered_Household_Furniture_Manufacturing"
-1.2454364337057,14190765.34979,"Software_Publishers"
-1.25227711290991,122641742.852356,"Third_Party_Administration_of_Insurance_and_Pension_Funds"
-1.25278764141488,1979660630.05524,"New_Multifamily_Housing_Construction_.except_For.Sale_Builders."
-1.2663219085634,825759586.962896,"Other_Community_Housing_Services"
-1.27176233940114,657996856.299447,"All_Other_Legal_Services"
-1.28278691391216,5523115.68686701,"Vending_Machine_Operators"
-1.28993211162204,3317780609.66997,"avg_temperature"
-1.29227365195413,507399193.001709,"Drycleaning_and_Laundry_Services_.except_Coin.Operated."
-1.30811674736185,2170068615.70395,"Industrial_and_Personal_Service_Paper_Merchant_Wholesalers"
-1.31062518074779,187653845.660987,"Siding_Contractors"
-1.32043346168038,167476182.101938,"Shoe_Stores"
-1.33599818252883,544506896.310418,"Engineering_Services"
-1.33914822091311,1397593254.52837,"Limited.Service_Restaurants"
-1.34716369832887,530103208.222376,"Offices_of_Mental_Health_Practitioners_.except_Physicians."
-1.35150435940644,8106709.59600842,"Computer_Terminal_and_Other_Computer_Peripheral_Equipment_Manufacturing"
-1.36158679842448,943584571.011279,"Other_Accounting_Services"
-1.37093543856832,444648225.695125,"Junior_Colleges"
-1.37795599768491,98975119.4080493,"Marketing_Research_and_Public_Opinion_Polling"
-1.38101057709666,189234365.84515,"Other_Personal_and_Household_Goods_Repair_and_Maintenance"
-1.39366586838452,8922641.40030078,"Other_Communications_Equipment_Manufacturing"
-1.39473257019199,6448981841.35322,"General_Freight_Trucking._Local"
-1.39945917088335,156806950.674909,"Furniture_Merchant_Wholesalers"
-1.40130380704371,1119962244.06051,"Automobile_and_Other_Motor_Vehicle_Merchant_Wholesalers"
-1.40604840663807,117036493.380561,"Offices_of_All_Other_Miscellaneous_Health_Practitioners"
-1.40632238725276,52602341.2650886,"Computer_Storage_Device_Manufacturing"
-1.41055785486595,22903503.5930279,"Periodical_Publishers"
-1.41225605316497,220713836.564042,"Scenic_and_Sightseeing_Transportation._Land"
-1.41490350466545,9738214.86044214,"Petroleum_and_Petroleum_Products_Merchant_Wholesalers_.except_Bulk_Stations_and_Terminals."
-1.42041161242112,651899392.094102,"Women.s_Clothing_Stores"
-1.42382381510682,1714844166.29384,"Other_Clothing_Stores"
-1.43086596245161,382285509.170649,"Janitorial_Services"
-1.43134129170787,552512983.591695,"Used_Merchandise_Stores"
-1.43698450813187,91889882.6237531,"Offices_of_Podiatrists"
-1.44690002440153,59517581.8177777,"Farm_Management_Services"
-1.44906225011517,418786468.29919,"Beer._Wine._and_Liquor_Stores"
-1.47329185824985,349774062.090034,"All_Other_Specialty_Food_Stores"
-1.48785718459785,121948171.415533,"Automotive_Oil_Change_and_Lubrication_Shops"
-1.49018714236118,90214152.7524279,"Exterminating_and_Pest_Control_Services"
-1.49788735312238,1956815397.61947,"Clothing_Accessories_Stores"
-1.499739713492,437333091.046971,"Confectionery_and_Nut_Stores"
-1.50807930632307,967405016.048522,"Miscellaneous_Intermediation"
-1.51176236483549,74574252.8169216,"Tobacco_Stores"
-1.51889766140249,152250699.279037,"Family_Planning_Centers"
-1.52152322940233,761748234.592196,"Truck._Utility_Trailer._and_RV_.Recreational_Vehicle._Rental_and_Leasing"
-1.54316833710965,1219100653.71742,"Other_Chemical_and_Allied_Products_Merchant_Wholesalers"
-1.54583519482683,627243572.9238,"Offices_of_Real_Estate_Appraisers"
-1.56323615493205,166670767.421663,"Savings_Institutions"
-1.57056444565048,190146733.145421,"Other_Automotive_Mechanical_and_Electrical_Repair_and_Maintenance"
-1.58016183845285,815585328.037391,"Footwear_and_Leather_Goods_Repair"
-1.60141367226156,155651283.473026,"Offices_of_Physical._Occupational_and_Speech_Therapists._and_Audiologists"
-1.61371962523314,17404838.063428,"Landscape_Architectural_Services"
-1.63541407624382,620068355.176744,"Assisted_Living_Facilities_for_the_Elderly"
-1.64958458570165,3308064237.54917,"All_Other_Travel_Arrangement_and_Reservation_Services"
-1.65673338682806,549413736.278663,"Book_Publishers"
-1.66044356612763,39458938.7654665,"Paint_and_Coating_Manufacturing"
-1.68467060627634,1242070985.83056,"Offices_of_Chiropractors"
-1.68957475460175,48394496.3330094,"Breweries"
-1.69090124186105,795495905.437027,"Machine_Shops"
-1.70440930801254,728719165.715316,"Snack_and_Nonalcoholic_Beverage_Bars"
-1.71138735065254,104790193.94927,"Coin.Operated_Laundries_and_Drycleaners"
-1.78768218230047,81243081.3738418,"Motion_Picture_Theaters_.except_Drive.Ins."
-1.79920018221495,195627779.0185,"Drywall_and_Insulation_Contractors"
-1.81102293950402,96330292.8847073,"Used_Household_and_Office_Goods_Moving"
-1.83272709112606,560093709.687934,"Automotive_Parts_and_Accessories_Stores"
-1.87020745764927,2036564909.78466,"Home_Health_Care_Services"
-1.88520020006631,3536010183.09126,"zip"
-1.97930985705224,2464254962.7154,"earthquake_index"
-1.98185920649507,2373372608.02603,"Jewelry_Stores"
-2.05418791739807,769142155.848872,"Investment_Advice"
-2.05583809421697,540719377.52219,"Cafeterias._Grill_Buffets._and_Buffets"
-2.13252949774528,89381777.8615966,"Medical._Dental._and_Hospital_Equipment_and_Supplies_Merchant_Wholesalers"
-2.1433612457903,2028512820.95983,"Wireless_Telecommunications_Carriers_.except_Satellite."
-2.20951254453882,1357527867.45894,"Barber_Shops"
-2.53914004176001,487732286.724269,"Commercial_Banking"
-2.72070038809385,485005049.600682,"Florists"
-2.74425719223261,2781275349.59917,"Nonresidential_Property_Managers"
-3.16590239099095,8810008483.16781,"Commercial_and_Industrial_Machinery_and_Equipment_.except_Automotive_and_Electronic._Repair_and_Maintenance"
